train_loss,train_acc,test_loss,test_acc,model_name,data
1.1941014198790127,55.754158669225845,1.0167058551871477,62.180511182108624,EfficientNet_B2,1
0.9563428099462029,64.35140754958414,0.9235722798104293,66.08426517571885,EfficientNet_B2,1
0.8390277382546484,68.63203774792066,0.9140861124286024,67.04273162939297,EfficientNet_B2,1
0.7408257085050594,72.73072616762636,0.9190774795186099,67.18250798722045,EfficientNet_B2,1
0.6448581073998032,76.18362124120281,0.9412757031650791,67.24241214057508,EfficientNet_B2,1
