train_loss,train_acc,test_loss,test_acc,model_name,data
1.8076963291381494,37.10063897763578,1.6024615291565183,45.089285714285715,EfficientNet_B2,0.2
1.5578208887538971,45.117811501597444,1.510581652323405,46.32936507936508,EfficientNet_B2,0.2
1.5093473565464202,45.9564696485623,1.4931333348864602,47.17261904761905,EfficientNet_B2,0.2
1.4731229067610476,46.914936102236425,1.4825208489857022,46.18055555555556,EfficientNet_B2,0.2
1.435012505458186,47.65375399361022,1.460861016833593,48.36309523809524,EfficientNet_B2,0.2
