train_loss,train_acc,test_loss,test_acc,model_name,data
1.6663882187761057,40.51517571884984,1.5050834133511497,44.99007936507937,ViT_B16,0.2
1.3685824669207247,51.03833865814696,1.4281513672026376,47.32142857142857,ViT_B16,0.2
1.2921774033159494,53.72404153354633,1.3915194291917106,49.007936507936506,ViT_B16,0.2
1.2463627025342217,55.07188498402556,1.4073777047414628,48.90873015873016,ViT_B16,0.2
1.2062053956543675,56.679313099041536,1.4034486422463068,49.25595238095238,ViT_B16,0.2
