train_loss,train_acc,test_loss,test_acc,model_name,data
2.2938267872356377,12.100638977635782,2.2118464765094576,16.220238095238095,TinyVGG,0.2
2.2013413864202773,18.460463258785943,2.17998492906964,19.146825396825395,TinyVGG,0.2
2.1564165060512557,22.26437699680511,2.176767122177851,20.33730158730159,TinyVGG,0.2
2.0984363468310323,25.259584664536742,2.160006080354963,22.470238095238095,TinyVGG,0.2
2.040189330189373,27.2064696485623,2.1672194060825167,21.924603174603174,TinyVGG,0.2
